close,ema20,ema50,rsi14,ema_spread,price_vs_ema20,candle_range,rsi_slope,ema20_slope,volume_ratio,trend,bos,future_return,target
94345.56,94499.89783873799,94838.84660472178,58.256142053005824,-0.003592630813615294,-0.0016358781349964172,0.003120443611760789,-2.077347848356567,-16.246088288215105,0.6997316137562517,UPTREND,NO_BOS,2059.199999999997,1
94498.11,94499.72756838199,94825.48438492877,54.55891910808925,-0.0034472310244806157,-1.711746808469776e-05,0.0017250080451343922,-3.697222944916575,-0.17027035600040108,0.29278342419490044,UPTREND,NO_BOS,2593.8300000000017,1
94400.99,94490.32399044085,94808.83754630412,48.35189346650029,-0.0033740488935895797,-0.000946324720120514,0.003066069540160413,-6.207025641588956,-9.403577941135154,0.8322020310080843,UPTREND,NO_BOS,2648.550000000003,1
94375.9,94479.42646754172,94791.8596033118,43.66631528167368,-0.003310518212489334,-0.0010969587314317265,0.004217072366992053,-4.6855781848266105,-10.897522899133037,1.3200630099726844,UPTREND,BOS_DOWN,2766.439999999988,1
94211.96,94453.95347063299,94769.11844239761,47.37880791107231,-0.0033452756079442717,-0.00256860668892761,0.002790303906213076,3.712492629398625,-25.472996908734785,0.7864096429662889,UPTREND,NO_BOS,3087.179999999993,1
93942.83,94405.27504485841,94736.7149740683,44.5465978892878,-0.003528102455609251,-0.004922622033617789,0.004978559832613214,-2.8322100217845048,-48.67842577457486,1.9504039774287572,UPTREND,BOS_DOWN,3234.8899999999994,1
93812.54,94348.82408820522,94700.47281822248,31.06393281127353,-0.003748419241364314,-0.0057165501350376615,0.003687353524379558,-13.482665078014271,-56.45095665319241,1.184410677455098,DOWNTREND,BOS_DOWN,3030.0899999999965,1
93935.99,94309.5065559952,94670.49309986082,24.571235435707493,-0.003842899232398705,-0.0039762880658967895,0.0029597814426611017,-6.492697375566038,-39.31753221001418,1.8150203423383755,DOWNTREND,NO_BOS,3405.0899999999965,1
93616.92,94243.5459316147,94629.17650770942,24.534592055457168,-0.004119240155462435,-0.006693511510683158,0.006866921065123704,-0.03664338025032521,-65.96062438050285,2.3765907489858553,DOWNTREND,BOS_DOWN,2790.979999999996,1
94147.02,94234.35298574663,94610.26840936787,41.269933269191604,-0.003992855255760983,-0.0009276234738670495,0.011611201289217688,16.735341213734436,-9.192945868067909,2.115390443437297,DOWNTREND,BOS_UP,2364.9600000000064,1
94558.95,94265.2669871041,94608.25592272599,54.53908941831091,-0.0036272498332721743,0.0031058193105559786,0.0069088119104538295,13.269156149119304,30.914001357465168,1.1711382914914967,UPTREND,BOS_UP,2616.1399999999994,1
94963.5,94420.27021018193,94624.0938381146,58.901930955797134,-0.002146336518058692,0.005720406154133636,0.002458944752457468,2.04995499381765,57.18208313874493,0.8270489944549182,UPTREND,BOS_UP,2084.570000000007,1
94682.23,94445.21876159318,94626.37368760031,52.557549020152486,-0.0019132938251151597,0.002503228308066041,0.004092637023863929,-6.344381935644648,24.948551411245717,0.5670043947171483,UPTREND,NO_BOS,2431.6399999999994,1
97242.85,95297.41067414888,94972.90070793829,79.46905513393895,0.0033371087561768612,0.020005988366765537,0.005543543818388776,-0.5847034681294474,204.78308693169674,1.3406002869556224,UPTREND,BOS_UP,2062.9400000000023,1
96619.05,95423.2810861347,95037.4555821368,71.22492698408675,0.0039932653446488825,0.01237611955266904,0.008404139763328246,-8.244128149852202,125.87041198581574,1.3212361160719954,UPTREND,NO_BOS,2645.8899999999994,1
96506.9,95526.4828874552,95095.08085342555,73.63558742610753,0.004470167770694693,0.010159036426875075,0.004718937195164169,2.4106604420207844,103.20180132050882,1.1237403547845406,UPTREND,NO_BOS,2378.320000000007,1
96576.0,95626.43689817376,95153.15611407554,71.48543507258574,0.004900604540447189,0.009832288579214667,0.003040506958250491,-2.15015235352179,99.95401071856031,0.49407428814758425,UPTREND,NO_BOS,2359.649999999994,1
96380.96,95698.29624120484,95201.30528607259,66.75957047167543,0.0051565263007574205,0.007082973222046865,0.002750647015759135,-4.725864600910313,71.85934303107206,0.5375533245082489,UPTREND,NO_BOS,2482.6800000000076,1
96557.31,95780.10707537581,95254.48194152072,71.87607430101964,0.005443659665488753,0.008049136048054645,0.0031670310616565738,5.116503829344211,81.81083417097398,0.8374052543783463,UPTREND,NO_BOS,2257.5199999999895,1
96994.82,95895.79402057812,95322.73049283362,72.61368506436781,0.005908186929410212,0.011330769822779065,0.004703653246637253,0.7376107633481723,115.68694520230929,0.5371734200847014,UPTREND,NO_BOS,2642.2100000000064,1
97024.45,96003.28506623735,95389.46459115387,69.82895400745299,0.00632645147778199,0.010524820638124145,0.002287052387310561,-2.784731056914822,107.49104565923335,0.4651513407719416,UPTREND,NO_BOS,2812.570000000007,1
96978.4,96096.15315516714,95451.77578365763,70.65665802768842,0.006644545295751438,0.009097354099808393,0.0018942362422972238,0.82770402023543,92.86808892978297,0.4124482191451055,UPTREND,NO_BOS,2750.6600000000035,1
97030.01,96185.09190229408,95513.66732155341,75.258743485689,0.0069197620482639305,0.00870780182034316,0.0028616919651971414,4.602085458000573,88.93874712694378,0.37756101831535355,UPTREND,NO_BOS,2361.7100000000064,1
97047.43,96267.21934017084,95573.81487757093,75.31536327960634,0.007145005927513059,0.008039477808213546,0.0014517643589325284,0.05661979391734917,82.12743787675572,0.33512689394652534,UPTREND,NO_BOS,2321.8899999999994,1
